vehicleTypeMatch,priceWithinBudget,priceToBudgetRatio,durationInDays,popularityScore,userTypeAffinityScore,isGoodMatch
1,1,0.83,7,2,0,1
1,0,2.34,8,6,2,1
1,1,0.97,12,3,1,1
1,1,0.66,1,5,1,1
1,0,1.17,9,2,1,0
0,1,0.34,8,6,1,1
1,1,0.71,9,2,3,1
1,0,2.48,5,6,1,0
0,1,0.89,13,3,2,0
0,1,0.55,14,2,1,0
1,1,0.48,4,3,2,1
1,1,0.9,1,4,0,1
1,1,0.56,9,3,1,1
0,0,2.02,14,0,2,0
1,1,0.57,4,4,0,1
0,1,0.76,4,3,2,0
1,1,0.48,4,3,1,1
0,1,0.6,2,1,0,0
0,1,0.34,12,6,2,1
0,1,0.71,11,5,1,0
0,1,0.83,13,3,2,0
0,1,0.59,4,6,1,0
0,1,0.59,2,6,1,1
1,1,0.36,8,4,3,1
1,1,0.44,7,2,2,1
0,0,1.1,11,3,2,0
1,1,0.64,10,3,2,1
0,1,0.67,2,5,2,1
1,1,0.96,14,2,0,1
0,1,0.35,2,7,0,1
0,1,0.72,2,4,3,0
1,0,1.27,1,7,1,0
1,1,0.66,13,6,1,1
1,1,0.91,6,3,3,1
1,0,1.29,6,7,2,1
1,0,1.99,1,3,1,0
0,1,0.77,11,5,2,0
0,1,0.54,1,3,1,1
0,1,0.31,6,2,4,1
0,1,0.48,11,2,1,1
1,1,0.52,6,3,0,1
1,1,0.73,4,5,0,1
0,1,0.42,3,1,0,1
1,0,1.75,14,4,3,0
1,1,0.64,9,5,1,1
0,1,0.62,6,3,3,0
0,1,0.98,1,5,1,1
0,1,0.33,3,2,3,1
0,1,0.97,1,5,0,0
0,0,1.24,3,5,0,0
1,0,1.08,2,6,4,0
0,0,1.81,5,5,4,0
0,0,1.36,3,3,3,0
1,1,0.92,7,3,0,1
1,0,1.38,8,1,0,0
1,0,1.98,7,8,1,0
0,1,0.44,2,2,1,0
0,1,0.65,10,8,0,1
1,0,1.79,10,5,3,0
0,1,0.53,7,0,1,1
0,1,0.76,10,4,2,0
1,0,2.34,3,0,0,0
1,0,1.87,7,0,0,0
1,1,0.69,1,6,0,1
1,1,0.58,2,5,2,1
1,1,0.98,12,3,0,1
0,0,1.97,10,6,2,0
0,1,0.81,1,4,1,0
0,1,0.54,9,5,2,1
0,0,1.05,13,4,2,0
1,1,0.48,13,5,0,1
1,1,0.47,2,6,1,1
1,0,1.15,2,5,0,0
0,1,0.66,6,5,3,1
0,1,0.78,7,6,2,1
0,0,1.92,14,5,1,0
0,1,0.72,13,6,2,1
0,0,1.75,2,4,6,0
1,1,0.72,14,5,0,1
1,0,1.8,4,6,3,0
1,0,1.78,3,3,1,0
1,1,0.86,13,2,2,1
1,1,0.48,5,5,2,1
0,1,0.51,9,2,3,1
0,1,0.76,2,4,1,0
0,0,2.09,13,5,2,0
1,1,0.79,5,4,1,1
1,1,0.78,8,3,0,1
0,0,2.32,6,3,3,0
1,1,0.58,4,6,1,1
1,1,0.48,10,5,2,1
0,1,0.41,8,4,2,1
0,1,0.78,3,4,0,0
1,0,2.36,4,1,2,0
1,1,0.96,11,11,2,1
0,1,0.88,9,5,2,0
1,1,0.9,5,5,2,1
0,1,0.93,6,4,0,0
1,1,0.59,12,4,2,1
1,1,0.89,11,6,1,1
1,1,0.41,2,6,3,1
1,1,0.32,9,2,2,1
1,1,0.85,8,5,3,1
1,1,0.35,7,6,1,1
0,1,0.99,9,2,2,0
1,0,1.42,5,2,3,0
0,1,0.83,5,2,1,1
1,0,1.98,11,2,2,0
1,1,0.77,11,5,2,1
1,1,0.33,9,8,1,1
1,1,0.89,11,4,1,1
1,1,0.42,5,6,3,1
0,1,0.79,9,5,0,0
1,0,2.45,1,5,0,1
0,1,0.35,10,5,0,1
0,1,0.64,10,8,2,0
0,1,0.42,11,2,0,0
1,1,0.81,8,4,1,1
1,1,0.47,3,6,3,1
1,1,0.54,13,6,2,1
1,1,0.7,8,3,2,1
0,1,0.5,5,1,2,0
0,0,1.91,2,6,1,0
1,1,0.87,9,7,2,1
1,1,0.43,4,4,3,1
1,0,1.35,14,2,3,0
0,0,1.65,14,5,0,0
1,1,0.6,7,2,0,1
1,1,0.68,12,2,0,1
0,0,2.02,8,4,4,0
1,1,0.85,7,2,3,1
1,1,0.33,11,5,1,1
1,0,1.06,6,5,1,0
0,0,2.01,14,3,1,0
1,1,0.75,12,7,3,1
0,0,2.41,7,4,0,0
0,1,0.66,4,4,2,0
1,1,0.99,10,4,1,1
1,0,2.36,1,5,0,0
0,0,2.02,5,5,1,0
1,0,1.44,8,3,1,0
1,0,2.31,10,6,0,0
1,0,2.12,6,3,1,0
1,1,0.37,5,5,1,1
1,0,2.07,2,4,3,0
1,1,0.54,10,2,1,1
0,1,0.39,12,3,1,1
0,0,2.43,5,7,1,0
1,0,1.49,10,8,1,0
1,0,1.64,12,7,2,0
1,0,1.17,3,2,2,0
0,1,0.73,13,8,1,0
0,0,2.32,2,6,0,0
1,1,0.47,14,3,1,1
0,1,0.56,3,3,2,0
1,1,0.71,4,4,2,1
0,1,0.55,2,4,1,0
1,1,0.45,14,1,2,1
1,0,1.46,4,3,1,0
0,0,1.68,4,3,3,0
1,1,0.61,6,2,0,1
0,0,2.47,12,5,1,0
1,1,0.64,5,3,1,1
1,1,0.91,7,6,3,1
1,1,0.68,11,3,1,1
1,1,0.64,7,3,4,1
1,1,0.95,3,3,0,1
0,1,0.8,9,2,0,0
0,1,0.38,7,4,1,1
1,1,0.42,7,1,1,1
1,1,0.85,2,7,1,1
1,1,0.89,12,4,1,1
1,1,0.68,10,5,1,1
1,1,0.69,3,9,2,1
1,1,0.74,3,2,2,1
1,1,0.61,12,5,1,1
1,0,2.08,13,5,1,0
1,1,0.38,6,4,1,1
0,0,2.14,4,3,3,0
0,1,0.83,4,4,2,1
0,1,0.74,1,6,1,0
0,1,0.52,6,4,0,1
0,0,1.92,8,5,2,0
1,1,0.59,8,3,1,1
1,1,0.76,8,3,2,1
1,0,1.51,5,3,3,0
1,0,2.05,10,5,0,0
0,1,0.73,6,7,2,1
0,1,0.87,5,2,2,1
0,0,2.31,4,7,0,0
1,1,0.62,12,3,3,1
0,1,0.83,4,4,2,0
0,1,0.68,4,5,3,0
1,1,0.76,4,6,2,1
1,1,0.66,14,4,3,1
0,1,0.99,6,1,1,0
1,1,0.34,6,2,2,1
1,0,1.99,5,3,2,0
1,0,1.59,12,3,2,0
1,1,0.41,11,1,1,1
0,1,0.57,14,5,0,1
0,1,0.41,11,6,2,1
1,1,0.97,9,4,2,1
1,1,0.96,8,1,1,1
1,1,0.54,10,2,1,1
1,0,1.04,6,1,1,0
1,1,0.67,11,4,1,1
1,0,1.66,9,2,0,0
1,1,0.74,5,8,1,1
1,0,2.23,10,3,1,0
0,1,0.83,4,3,4,0
1,0,2.33,14,4,1,0
0,0,2.07,6,3,2,0
0,0,1.83,4,1,0,0
1,1,0.94,8,7,3,1
0,1,0.67,7,2,0,0
0,1,0.73,5,5,2,0
0,1,1.0,10,2,1,0
1,1,0.51,6,9,2,1
1,1,0.53,11,6,1,1
1,1,0.43,7,5,0,1
0,0,1.82,2,5,0,0
1,1,0.82,9,3,3,1
1,1,0.37,7,3,1,1
0,1,0.99,8,1,2,0
1,1,0.81,14,3,1,1
0,1,0.9,5,3,2,1
1,0,1.72,3,3,0,0
1,1,0.65,2,1,0,1
1,1,0.79,2,3,1,1
0,1,0.68,3,2,1,0
1,1,0.77,1,5,2,1
1,1,0.87,1,2,2,1
1,1,0.56,7,4,2,1
1,0,2.01,10,5,2,0
0,0,1.5,12,2,1,0
0,1,0.49,11,4,3,1
1,1,0.33,8,6,1,1
1,0,2.47,6,0,0,0
1,1,0.57,7,5,2,1
0,1,0.86,1,3,0,0
1,1,0.76,14,2,0,1
0,0,1.34,1,3,0,0
1,1,0.76,9,4,2,1
1,1,0.34,5,0,3,1
1,1,0.43,7,3,3,1
0,1,0.74,6,2,0,0
1,0,2.09,4,0,1,0
0,1,0.84,1,1,2,0
0,0,1.87,4,3,2,0
1,0,2.5,10,4,0,0
1,1,0.78,10,1,0,1
0,1,0.97,8,7,4,1
1,1,0.45,13,3,1,1
1,0,2.46,12,4,2,0
1,1,0.72,11,5,1,1
0,1,1.0,13,5,1,0
1,1,0.44,1,6,4,1
0,1,0.67,2,3,1,0
0,1,0.54,8,11,1,1
0,1,0.67,2,3,1,0
1,0,2.16,11,1,0,0
0,0,1.01,13,2,1,0
0,1,0.7,12,3,0,0
0,1,0.54,10,4,3,1
1,1,0.43,9,6,0,1
1,1,0.53,3,5,0,1
0,0,2.0,3,4,0,0
1,0,1.41,6,4,1,0
1,1,0.71,3,3,1,1
1,0,2.41,9,7,0,0
0,1,0.6,11,5,3,1
1,1,0.93,8,2,1,1
1,1,0.64,4,6,2,1
1,1,0.7,6,2,2,1
0,1,0.64,8,4,1,1
1,1,0.81,4,0,2,1
1,0,2.04,13,2,3,0
1,1,0.49,5,1,0,1
0,1,0.4,7,5,2,1
0,1,0.72,8,7,1,1
1,0,2.48,7,1,3,0
1,1,0.37,8,6,2,1
0,1,0.58,4,6,1,1
1,1,0.66,1,1,2,1
0,1,0.88,6,3,1,1
1,1,0.35,5,3,2,1
1,1,0.54,11,5,2,1
1,0,1.19,4,7,2,0
1,1,0.75,2,4,1,1
0,1,0.5,1,1,2,1
1,1,0.89,9,5,0,1
0,1,0.65,12,0,2,0
1,0,2.08,2,1,0,0
1,0,1.04,9,3,4,0
1,1,0.96,6,4,3,1
0,1,0.55,13,5,0,1
1,1,0.4,6,2,1,1
0,1,0.53,2,4,3,1
0,1,0.32,6,10,2,1
1,1,0.31,3,5,1,1
1,1,0.58,7,6,1,1
1,1,0.96,13,2,1,1
0,1,0.91,10,7,2,1
0,1,0.66,4,2,2,0
1,1,0.7,9,6,2,1
1,1,0.3,5,3,2,1
0,1,0.45,12,3,0,0
1,1,0.32,10,4,0,1
1,1,0.83,3,4,2,1
1,0,1.78,1,6,3,0
1,1,0.91,1,6,2,1
1,1,0.75,13,4,1,1
1,1,0.46,4,4,2,1
1,0,1.33,10,6,2,0
0,0,2.13,10,3,2,0
1,0,2.32,4,5,4,1
1,1,0.8,9,3,1,1
1,0,1.53,8,9,1,0
0,1,0.71,4,5,0,0
1,0,2.17,6,2,1,0
1,0,1.43,7,3,2,0
0,0,1.85,10,8,2,0
1,0,1.61,8,5,4,0
1,1,0.6,4,6,3,1
0,1,0.73,1,4,1,1
1,1,0.54,5,2,1,1
1,0,2.02,14,6,2,0
1,0,2.17,1,4,2,0
0,1,0.95,11,4,1,0
0,1,0.74,11,2,2,0
1,0,2.24,4,7,0,0
0,1,0.92,7,7,2,1
1,1,0.49,7,2,2,1
0,0,2.35,1,4,2,0
0,1,0.51,9,6,3,1
0,0,1.3,2,4,2,0
1,1,0.68,5,7,0,1
1,0,1.71,6,4,0,0
0,1,0.8,1,2,0,0
0,0,2.5,14,5,0,0
0,1,0.85,12,3,0,1
1,0,2.32,2,3,3,0
1,1,0.85,7,3,1,1
1,1,0.76,6,9,1,1
1,1,0.78,6,2,1,1
1,1,0.64,6,4,1,1
0,1,0.77,14,5,1,0
1,1,0.36,14,4,3,1
0,0,1.12,7,2,3,0
0,1,0.34,10,4,2,1
1,0,2.11,12,3,6,1
1,1,0.7,14,1,2,1
1,0,2.16,14,6,0,0
1,1,0.35,12,3,1,1
1,1,0.94,9,4,4,1
0,1,0.98,9,3,4,1
1,1,0.72,2,6,1,1
1,0,1.38,2,7,1,0
1,1,0.82,5,2,0,0
1,0,1.83,10,4,2,0
0,1,0.65,7,2,1,0
1,1,0.94,12,1,2,1
1,1,0.97,14,7,1,1
0,0,1.13,12,3,2,0
1,0,1.38,13,3,0,0
1,0,1.39,3,7,3,1
1,0,1.15,3,3,1,0
1,0,1.59,4,8,0,0
0,1,0.52,3,3,4,1
0,0,1.87,3,7,0,0
0,1,0.73,8,8,1,0
1,1,0.83,7,5,0,1
0,1,0.81,13,3,2,0
0,1,0.87,7,1,2,0
1,1,0.32,14,5,0,1
1,1,0.33,10,3,2,1
1,0,1.45,2,0,0,0
0,1,0.67,11,3,4,0
0,1,0.7,9,3,1,0
0,1,0.34,13,6,2,1
1,1,0.48,6,1,2,1
1,1,0.75,14,3,3,1
1,1,0.9,3,2,1,1
0,0,1.05,9,2,3,0
1,1,0.65,9,3,1,1
0,1,0.68,6,4,0,1
0,0,1.01,13,1,2,0
1,0,2.31,10,3,0,0
1,0,2.01,6,2,0,0
0,1,0.93,8,6,1,1
0,0,2.0,8,5,2,0
1,1,0.94,6,5,5,1
0,1,0.45,7,5,0,1
0,1,0.67,4,6,1,0
0,1,0.89,1,6,2,1
0,1,0.38,4,4,1,1
0,1,0.86,8,6,0,0
1,0,1.5,12,3,2,0
0,1,0.87,13,3,3,0
1,1,0.73,8,6,2,1
1,1,0.44,14,4,3,1
1,1,0.63,2,3,0,1
1,0,2.48,7,6,4,1
1,1,0.74,13,3,1,1
0,0,2.13,1,5,0,0
1,1,0.93,2,5,2,1
1,0,1.02,14,2,3,0
1,1,0.65,8,2,1,1
1,0,2.11,11,5,0,0
1,1,0.95,10,1,0,1
1,1,0.42,13,3,1,1
0,0,2.26,13,8,2,0
1,1,0.86,4,0,3,1
1,1,0.45,14,3,3,1
1,1,0.67,3,6,2,1
0,1,0.47,14,3,1,1
1,1,0.83,2,4,5,1
0,1,0.7,11,3,0,0
0,1,0.9,6,6,0,0
1,1,0.93,4,3,4,1
0,1,0.75,3,8,2,0
1,0,1.55,3,3,1,0
0,0,2.29,10,5,1,0
1,0,2.36,3,3,1,0
0,0,1.75,12,4,2,0
0,1,0.94,8,6,0,1
0,1,0.59,9,4,2,1
0,0,2.06,9,2,1,0
0,1,0.57,5,9,2,0
0,1,0.6,1,9,2,1
1,1,0.35,10,3,2,1
0,1,0.65,5,1,1,0
1,1,0.65,1,1,1,1
0,0,1.4,9,6,1,0
1,0,1.96,13,4,1,0
1,0,2.43,10,5,1,0
1,1,0.91,13,4,0,1
0,0,2.39,8,3,2,0
0,1,0.71,7,4,2,0
1,0,2.09,2,4,4,0
0,1,0.98,2,9,3,1
0,0,1.49,14,3,2,0
0,0,2.27,4,3,1,0
0,0,2.36,9,2,1,0
0,1,0.4,14,3,2,1
1,0,1.02,9,3,1,0
0,1,0.33,14,8,0,0
1,0,1.43,8,4,2,0
0,1,0.68,11,5,4,1
0,1,0.79,5,6,1,1
1,0,1.78,14,5,2,0
0,1,0.85,7,2,0,0
1,1,0.92,12,4,2,1
1,0,1.82,9,4,1,0
0,0,1.76,3,8,1,0
1,1,0.97,4,6,2,1
0,1,0.81,2,2,0,1
1,1,0.35,9,8,0,1
0,1,0.78,7,4,0,1
1,1,0.78,6,0,1,1
0,0,1.15,5,3,1,0
1,1,0.56,12,2,2,1
1,1,0.71,7,7,1,1
1,1,0.31,3,3,0,1
1,1,0.53,5,9,1,1
1,1,0.34,2,3,0,1
1,0,1.77,5,4,2,0
0,1,0.87,7,7,4,0
0,1,0.44,11,6,3,1
0,0,2.04,10,6,1,0
0,1,0.44,11,0,0,0
0,0,2.13,7,2,2,0
1,1,0.66,9,5,2,1
0,1,0.36,3,1,0,0
1,0,1.94,8,5,2,0
0,1,0.32,5,4,2,1
0,1,0.37,7,4,0,0
1,1,0.68,1,3,1,1
1,0,2.17,1,8,1,1
1,0,1.6,4,1,2,0
1,1,0.7,5,8,1,1
0,0,1.99,13,2,2,0
1,1,0.81,10,3,1,1
0,1,0.39,3,2,0,0
0,1,0.71,6,2,2,0
1,1,0.77,3,3,2,1
0,1,0.33,5,4,0,0
0,1,0.9,11,1,2,0
1,1,0.93,13,1,2,1
1,1,0.9,1,3,4,1
0,1,0.88,3,6,4,1
0,0,2.23,7,7,1,0
0,0,2.33,3,5,0,0
0,1,0.78,5,2,2,0
1,1,0.86,7,8,3,1
0,1,0.76,13,1,1,1
1,1,0.53,2,4,2,1
0,0,1.84,3,5,2,0
1,1,0.93,4,4,0,1
0,1,0.31,5,4,2,1
1,1,0.79,12,4,0,1
0,1,0.97,9,1,0,0
1,0,1.54,9,1,5,0
0,1,1.0,4,6,0,0
0,1,0.78,14,1,3,0
1,0,1.36,9,3,2,0
1,1,0.88,4,3,2,1
1,1,0.5,2,2,1,1
1,1,0.61,10,6,0,1
1,0,1.26,1,7,1,0
0,0,1.5,7,7,1,0
0,1,0.6,4,3,1,1
0,0,1.17,12,5,6,0
1,1,0.74,8,6,2,1
0,0,2.15,8,3,0,0
0,1,0.51,12,2,4,0
1,1,0.45,8,4,3,1
1,1,0.77,6,4,1,1
0,0,1.66,9,0,2,0
0,1,0.93,14,4,2,1
0,1,0.31,4,1,0,1
0,0,2.05,5,4,2,0
0,1,0.66,4,6,5,1
1,0,1.98,5,5,1,0
1,1,0.36,2,4,1,1
1,1,0.6,5,3,3,1
0,0,2.09,10,6,1,0
1,1,0.48,8,3,2,1
0,1,0.65,9,2,1,0
1,0,2.03,7,5,0,0
1,1,0.82,7,8,1,1
0,1,0.71,14,5,0,0
0,1,0.68,6,6,2,0
1,1,0.6,2,2,1,1
0,0,1.92,10,3,3,0
1,0,1.13,12,5,1,0
0,1,0.48,11,2,0,0
1,0,2.07,10,3,4,0
0,1,0.73,13,4,2,0
0,0,1.2,9,2,2,0
1,1,0.31,14,4,1,1
0,1,0.88,5,4,1,1
0,1,0.79,6,2,1,0
0,0,1.37,1,4,1,0
0,0,2.03,5,4,1,0
0,0,1.45,6,4,2,0
0,0,1.02,10,5,2,0
1,0,1.95,11,4,0,0
0,1,0.5,2,4,2,1
1,1,0.41,7,4,2,1
0,1,0.61,14,4,2,0
0,1,0.55,4,2,2,0
1,1,0.78,5,7,3,1
0,1,0.98,3,4,0,0
1,1,0.55,5,4,3,1
0,1,0.34,12,4,3,1
1,1,0.93,4,5,2,1
1,0,1.12,12,4,2,0
1,0,1.62,14,5,1,0
1,1,0.77,10,3,3,1
1,0,2.18,6,3,1,0
0,1,0.44,2,0,2,1
0,1,0.33,3,3,1,1
1,0,1.91,12,6,3,0
0,0,2.46,10,1,3,0
0,1,0.53,1,5,4,0
1,1,0.97,7,4,2,1
0,0,2.09,9,5,2,0
1,1,0.76,2,3,1,1
1,1,0.41,7,5,3,1
1,0,1.11,3,4,3,0
1,0,1.46,5,4,0,0
0,1,0.6,6,4,2,1
0,0,1.66,8,9,1,0
1,1,0.42,4,6,1,1
0,1,0.49,2,4,1,0
1,1,0.34,3,2,2,1
1,1,0.86,8,3,1,1
1,1,0.74,7,3,0,1
0,1,0.52,6,2,0,1
1,0,2.32,5,2,0,0
1,1,0.33,11,4,3,1
1,1,0.42,5,3,2,1
0,0,2.32,1,7,1,0
1,1,0.47,14,6,2,1
1,0,2.2,6,3,3,0
1,0,1.19,13,8,0,0
1,0,1.62,9,3,2,1
0,1,0.81,8,5,0,0
1,1,0.32,12,3,0,1
1,0,1.46,10,4,2,0
0,0,1.96,1,3,0,0
1,0,1.56,11,3,1,0
1,1,0.38,13,6,1,1
1,0,1.95,6,6,0,0
1,1,0.96,3,8,1,1
1,0,1.51,6,2,2,0
1,1,0.54,9,5,1,1
0,0,1.59,6,4,2,0
0,1,0.36,8,7,2,1
1,0,1.98,14,2,1,0
1,0,1.53,6,2,0,0
1,1,0.98,6,2,0,1
1,1,0.63,7,6,2,1
0,1,0.41,11,7,0,1
1,1,0.44,13,3,1,1
0,1,0.92,10,2,2,0
1,1,0.94,11,4,1,1
1,0,1.49,4,5,2,1
0,1,0.84,13,2,1,0
0,1,0.82,13,4,2,0
1,1,0.76,8,4,3,1
1,1,0.88,4,2,5,1
0,0,1.17,7,2,4,0
1,0,2.22,1,6,4,0
1,1,0.47,12,4,0,1
1,1,0.82,9,5,1,1
1,0,1.61,10,6,2,0
1,1,0.51,9,8,2,1
1,1,0.86,7,3,2,1
1,0,1.1,8,5,1,0
1,1,0.96,2,3,1,1
0,1,0.42,10,2,1,1
1,1,0.75,14,3,3,1
0,1,0.47,14,6,0,1
0,1,0.93,12,9,2,1
0,1,0.37,10,6,1,1
0,1,0.76,7,6,0,1
1,1,0.85,1,4,1,1
0,1,0.55,3,5,2,1
1,1,0.97,6,5,0,1
1,1,0.9,5,4,5,1
1,0,1.17,5,3,1,0
0,0,2.2,9,2,1,0
1,0,1.39,6,8,0,0
1,0,1.1,3,5,0,0
1,1,0.92,2,4,2,1
1,1,0.98,14,3,1,1
1,1,0.35,9,7,0,1
1,1,0.63,10,5,2,1
0,1,0.68,14,2,2,1
1,1,0.37,4,1,1,1
0,1,0.56,11,5,1,0
1,1,0.52,5,5,0,1
0,1,0.68,9,5,0,0
0,1,0.76,5,4,3,1
1,0,2.14,7,6,3,0
1,1,0.4,2,1,1,1
0,1,0.87,2,3,1,0
1,0,1.28,4,6,1,1
1,1,0.92,8,5,0,1
0,0,1.78,2,4,4,0
1,0,2.11,10,2,0,0
0,1,0.91,7,3,3,0
1,1,0.61,13,4,1,1
1,1,0.57,13,1,0,1
0,1,0.95,1,1,1,0
1,1,0.8,9,1,0,1
0,1,0.95,10,9,0,1
1,1,0.86,6,4,5,1
1,1,0.73,11,3,0,1
1,0,2.19,1,3,2,0
0,1,0.5,10,3,1,1
0,1,0.98,6,4,2,1
0,1,0.52,14,3,3,0
0,1,0.37,5,2,4,1
1,1,0.8,14,6,1,1
1,1,0.81,12,5,3,1
1,1,0.5,5,3,0,1
1,0,1.2,5,3,2,0
1,1,0.63,4,2,2,1
1,1,0.32,7,3,1,1
1,1,0.85,13,6,0,1
1,1,0.52,9,4,1,1
0,0,2.07,13,5,3,0
0,1,0.86,4,4,1,0
1,1,0.76,2,5,0,1
0,0,1.22,2,6,2,0
0,0,1.34,2,7,1,0
1,0,1.42,7,6,3,1
1,1,0.54,4,2,5,1
1,1,0.89,4,5,2,1
0,1,0.64,1,4,1,0
0,1,0.88,4,6,0,0
1,1,0.37,6,3,4,1
1,0,1.87,2,3,0,0
1,1,0.98,4,6,1,1
1,1,0.71,11,5,0,1
1,1,0.66,7,5,0,1
1,1,0.67,13,2,1,1
0,1,0.45,9,3,0,0
1,1,0.8,2,4,4,1
1,1,0.36,8,5,1,1
1,1,0.7,14,3,3,1
1,0,1.72,6,3,2,0
1,1,0.94,8,2,1,1
0,1,0.67,2,4,0,1
1,0,2.4,14,3,2,0
0,0,2.12,11,4,3,0
1,0,1.37,1,3,0,0
0,1,0.44,7,1,0,1
0,1,0.32,13,5,1,1
1,1,0.66,9,6,2,1
1,0,1.54,9,6,1,0
1,1,0.63,2,2,1,1
0,1,0.95,4,5,1,0
1,0,1.33,13,6,1,0
0,1,0.35,1,4,1,1
1,1,0.46,11,6,0,1
1,0,1.83,7,4,4,0
1,1,0.93,2,3,3,1
0,1,0.32,4,0,3,1
1,0,1.11,12,1,1,0
0,0,1.23,2,1,1,0
1,0,1.82,1,4,3,0
0,0,1.1,7,2,2,0
1,1,0.82,6,4,2,1
0,1,0.9,2,3,1,0
1,0,2.01,14,0,2,0
1,1,0.69,4,5,1,1
1,1,0.73,12,1,0,1
0,0,2.15,11,5,0,0
1,0,1.75,3,6,4,0
1,1,0.47,12,9,0,1
1,1,0.4,3,4,0,1
0,0,1.89,3,2,2,0
1,0,2.14,11,4,0,0
1,1,0.94,4,4,1,1
0,1,0.62,1,6,1,1
0,0,2.19,1,3,0,0
1,1,0.37,7,4,2,1
0,1,0.93,5,7,1,0
0,1,0.7,3,3,3,1
1,1,0.85,9,6,1,1
1,1,0.86,5,9,2,1
0,1,0.48,10,5,2,1
1,1,0.67,3,4,1,1
0,1,0.97,9,2,2,0
0,1,0.36,1,3,1,1
0,1,0.78,14,6,0,0
1,0,1.7,9,4,1,0
0,0,2.35,14,4,4,0
0,1,0.9,5,3,1,0
1,0,1.06,6,4,0,0
1,1,0.82,2,8,3,1
0,1,0.46,8,1,3,1
1,1,0.53,3,4,1,1
0,1,0.33,1,3,1,1
1,0,2.01,7,3,1,0
1,1,0.89,12,5,2,1
1,1,0.74,3,2,0,1
0,1,0.55,4,5,1,1
0,1,0.35,5,4,2,1
0,0,1.99,1,6,1,0
0,1,0.81,11,6,3,0
0,1,0.94,11,2,3,0
1,0,2.09,9,6,1,0
1,1,0.88,7,3,1,1
1,1,0.82,2,4,2,1
1,0,1.33,13,2,1,0
1,0,2.3,1,4,2,0
1,1,0.93,14,2,3,1
0,1,0.76,11,2,2,0
1,1,0.58,2,5,5,1
1,1,0.36,3,3,1,1
1,1,0.5,12,2,2,1
1,1,0.68,3,3,0,1
0,1,0.49,8,5,1,1
0,1,0.45,5,5,2,0
1,0,1.55,9,2,1,1
0,1,0.42,3,4,3,1
1,1,0.86,6,6,4,1
1,0,1.03,4,2,3,0
1,1,0.7,8,4,1,1
1,1,0.4,12,2,3,1
0,1,0.53,1,2,3,1
0,1,0.59,4,2,0,0
1,1,0.87,7,4,1,1
1,1,0.84,9,10,1,1
1,0,1.39,13,3,1,0
0,0,1.21,1,4,3,0
0,1,0.47,8,4,1,1
1,1,0.99,2,6,1,1
0,0,1.83,4,4,3,0
1,0,1.28,4,5,1,0
0,1,0.79,14,5,1,1
1,1,0.86,8,3,1,1
1,1,0.8,11,3,3,1
1,1,0.79,2,2,0,1
0,1,0.97,7,5,2,0
1,0,1.76,3,4,1,0
1,1,0.75,9,10,1,1
1,0,2.3,5,5,2,0
1,1,0.77,14,2,2,1
1,1,0.81,12,2,0,1
1,0,1.61,8,1,3,1
1,1,0.56,5,1,0,1
0,1,0.4,1,3,1,1
0,0,2.17,9,4,0,0
0,1,0.62,10,4,1,1
1,1,1.0,11,6,2,1
1,1,0.73,12,4,2,1
1,1,0.85,7,4,0,1
0,0,2.28,4,3,1,0
0,1,0.88,7,2,3,0
1,0,1.73,5,4,3,0
1,1,0.79,10,1,5,1
0,1,0.51,14,6,2,1
1,0,2.41,9,5,2,0
0,0,1.48,2,4,2,0
0,1,0.71,4,5,0,0
1,1,0.94,6,2,1,1
0,0,2.19,11,2,2,0
1,1,0.98,5,1,2,1
0,0,1.94,1,2,1,0
0,0,2.35,9,4,1,0
0,1,0.88,9,4,4,1
1,0,1.94,3,1,1,0
1,1,0.6,4,3,1,1
1,1,0.47,4,5,3,1
0,1,0.3,10,6,3,1
0,1,0.43,8,1,1,1
1,1,0.3,6,4,0,1
1,1,0.8,2,2,2,1
1,1,0.6,4,6,0,1
0,1,0.52,1,1,2,1
1,1,0.83,3,2,6,1
1,0,1.7,4,5,4,0
0,1,0.98,8,0,1,0
1,1,0.75,3,0,2,1
0,1,0.62,5,4,1,0
1,1,0.51,1,6,2,1
1,1,0.46,13,5,3,1
1,1,0.45,4,4,3,1
1,0,2.27,2,2,0,0
0,1,0.99,4,7,4,0
1,0,1.11,5,2,0,0
0,1,0.44,3,9,1,1
0,1,0.43,14,6,1,0
1,0,1.24,6,4,0,0
1,0,1.41,12,0,2,0
1,1,0.62,2,2,1,1
0,0,1.6,5,5,0,0
1,0,1.35,4,5,0,0
1,1,0.37,5,9,1,1
0,0,2.1,13,2,0,0
0,1,0.37,9,6,3,1
0,1,0.85,6,1,0,0
0,0,1.96,7,7,2,0
1,1,0.81,14,4,1,1
1,1,0.59,11,10,4,1
1,1,0.57,8,5,1,1
1,1,0.37,9,3,4,1
0,1,0.67,14,6,4,1
1,1,0.66,5,3,1,1
1,0,2.36,8,6,3,0
1,0,1.74,2,4,2,0
0,1,0.88,10,2,2,0
1,0,1.23,9,6,1,0
0,1,0.4,2,3,1,0
0,1,0.74,13,5,4,0
1,0,1.49,12,5,1,0
0,1,0.79,5,6,4,0
1,0,1.57,6,0,0,0
1,1,0.39,4,8,1,1
1,1,0.9,8,6,2,1
0,1,0.73,10,5,5,1
0,1,0.55,3,2,2,1
0,0,1.64,11,2,2,0
1,1,0.68,13,4,1,1
